Best trial: 961. Best value: 0.0309166: 100%
 1000/1000 [1:01:28<00:00,  1.75s/it]
[I 2025-08-01 09:39:39,831] Trial 300 finished with value: 0.03350521643654094 and parameters: {'min_abs_corr': 0.02179081843089829, 'max_pair_corr': 0.9844526892632669, 'n_estimators': 795, 'learning_rate': 0.012199699698084583, 'max_depth': 16, 'min_child_weight': 0.18425028877944669, 'subsample': 0.5720078422548662, 'colsample_bytree': 0.40359243208841333, 'gamma': 0.002012333534879453, 'reg_alpha': 0.192117141575933, 'reg_lambda': 1.9950112855875275}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:45,482] Trial 301 finished with value: 0.058187779426110676 and parameters: {'min_abs_corr': 0.020868655505407768, 'max_pair_corr': 0.9871389320080586, 'n_estimators': 792, 'learning_rate': 0.01238781951460079, 'max_depth': 16, 'min_child_weight': 0.20398308804074686, 'subsample': 0.5736804000277717, 'colsample_bytree': 0.47072377476122884, 'gamma': 1.535147224843202e-06, 'reg_alpha': 4.578465970193433, 'reg_lambda': 1.9772679956158488}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:47,543] Trial 302 finished with value: 0.05111389069388619 and parameters: {'min_abs_corr': 0.02290683146757908, 'max_pair_corr': 0.9849791880397892, 'n_estimators': 786, 'learning_rate': 0.011970652338089685, 'max_depth': 17, 'min_child_weight': 0.1548887628508092, 'subsample': 0.5630854181554686, 'colsample_bytree': 0.42642391101214394, 'gamma': 0.10597254140909611, 'reg_alpha': 0.3551762234102622, 'reg_lambda': 2.086507645241385}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:50,079] Trial 303 finished with value: 0.04901885051900561 and parameters: {'min_abs_corr': 0.013804374951162969, 'max_pair_corr': 0.9804439855965432, 'n_estimators': 906, 'learning_rate': 0.010006669298133182, 'max_depth': 16, 'min_child_weight': 0.3572725282671623, 'subsample': 0.5979227862536904, 'colsample_bytree': 0.4166412107350559, 'gamma': 0.09772757315844419, 'reg_alpha': 0.22088729280532285, 'reg_lambda': 2.0091498855525445}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:51,933] Trial 304 finished with value: 0.06228571642530182 and parameters: {'min_abs_corr': 0.01947637996727735, 'max_pair_corr': 0.9827398408905414, 'n_estimators': 838, 'learning_rate': 0.014007447843919494, 'max_depth': 17, 'min_child_weight': 0.1914591789754602, 'subsample': 0.5520567624898363, 'colsample_bytree': 0.5576164647814903, 'gamma': 0.283664460331964, 'reg_alpha': 0.45751746537037974, 'reg_lambda': 1.5529927855576569}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:54,555] Trial 305 finished with value: 0.05295843332201868 and parameters: {'min_abs_corr': 0.015815796772497205, 'max_pair_corr': 0.9828047524618424, 'n_estimators': 878, 'learning_rate': 0.011826980874437747, 'max_depth': 18, 'min_child_weight': 0.5497655010607259, 'subsample': 0.6129493916142852, 'colsample_bytree': 0.7068434726788193, 'gamma': 0.1522535674381454, 'reg_alpha': 0.19801026333215066, 'reg_lambda': 1.9046251366062235}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:39:56,578] Trial 306 finished with value: 0.057484753766935556 and parameters: {'min_abs_corr': 0.02184170316156686, 'max_pair_corr': 0.9846240887493947, 'n_estimators': 861, 'learning_rate': 0.015064215327806024, 'max_depth': 16, 'min_child_weight': 0.008770654660210717, 'subsample': 0.5763355459063219, 'colsample_bytree': 0.5389848030181094, 'gamma': 0.21518589476001407, 'reg_alpha': 0.29516884150235645, 'reg_lambda': 2.1796120748331482}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:12,841] Trial 307 finished with value: 0.03226907311161992 and parameters: {'min_abs_corr': 0.017473029636018246, 'max_pair_corr': 0.9850318498395294, 'n_estimators': 919, 'learning_rate': 0.010816138316952596, 'max_depth': 17, 'min_child_weight': 0.24075585992261553, 'subsample': 0.6230617803899141, 'colsample_bytree': 0.4531827186285212, 'gamma': 7.239589248005302e-05, 'reg_alpha': 0.11218708124803324, 'reg_lambda': 1.687629238725247}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:15,441] Trial 308 finished with value: 0.04717855975333555 and parameters: {'min_abs_corr': 0.0239159123968931, 'max_pair_corr': 0.9879344090087206, 'n_estimators': 906, 'learning_rate': 0.010772216072646215, 'max_depth': 14, 'min_child_weight': 0.24712924792860197, 'subsample': 0.6246636227502447, 'colsample_bytree': 0.4483712686867026, 'gamma': 0.09007617643716938, 'reg_alpha': 0.09370955373981281, 'reg_lambda': 1.5986041833625453}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:17,987] Trial 309 finished with value: 0.048063940877191444 and parameters: {'min_abs_corr': 0.01741896091495254, 'max_pair_corr': 0.9891397405232072, 'n_estimators': 824, 'learning_rate': 0.00914161140882322, 'max_depth': 12, 'min_child_weight': 0.17057833919032325, 'subsample': 0.633542518345276, 'colsample_bytree': 0.4099902104277264, 'gamma': 0.08841459466358141, 'reg_alpha': 0.17159898220931658, 'reg_lambda': 1.7289899834287046}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:20,159] Trial 310 finished with value: 0.05485424525535667 and parameters: {'min_abs_corr': 0.08610071059490801, 'max_pair_corr': 0.9844881360680229, 'n_estimators': 870, 'learning_rate': 0.007045361464588561, 'max_depth': 17, 'min_child_weight': 0.21886222944617367, 'subsample': 0.6021683077112743, 'colsample_bytree': 0.4320595495232622, 'gamma': 0.18061073158630742, 'reg_alpha': 0.10646845207934753, 'reg_lambda': 2.2705637640659324}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:21,557] Trial 311 finished with value: 0.06274320584198725 and parameters: {'min_abs_corr': 0.021053318923889605, 'max_pair_corr': 0.9864235335555829, 'n_estimators': 724, 'learning_rate': 0.031480764792856844, 'max_depth': 18, 'min_child_weight': 0.14006850908928828, 'subsample': 0.6203538217314778, 'colsample_bytree': 0.4542787392874302, 'gamma': 0.35397359240126053, 'reg_alpha': 0.20649830301640518, 'reg_lambda': 1.7509900973501429}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:24,012] Trial 312 finished with value: 0.046983293340739404 and parameters: {'min_abs_corr': 0.0234833828397764, 'max_pair_corr': 0.9767972093841983, 'n_estimators': 975, 'learning_rate': 0.010579552618842405, 'max_depth': 16, 'min_child_weight': 0.29211059477045914, 'subsample': 0.6396176977204223, 'colsample_bytree': 0.434702943853907, 'gamma': 0.08632346573186465, 'reg_alpha': 0.09050818696961777, 'reg_lambda': 1.803615853670056}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:32,871] Trial 313 finished with value: 0.03221639080828225 and parameters: {'min_abs_corr': 0.011483584363292804, 'max_pair_corr': 0.9845986238541403, 'n_estimators': 919, 'learning_rate': 0.012112318931864692, 'max_depth': 17, 'min_child_weight': 0.13561421382278402, 'subsample': 0.6159964821188733, 'colsample_bytree': 0.48024159237100517, 'gamma': 0.0008391073539130579, 'reg_alpha': 0.09468305717476011, 'reg_lambda': 1.6542818102384138}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:37,950] Trial 314 finished with value: 0.03426744362779662 and parameters: {'min_abs_corr': 0.008385275529987524, 'max_pair_corr': 0.9857900822006112, 'n_estimators': 926, 'learning_rate': 0.01299681189288083, 'max_depth': 17, 'min_child_weight': 0.18128449776369232, 'subsample': 0.6112460372962875, 'colsample_bytree': 0.47287801366715987, 'gamma': 0.005744304111122504, 'reg_alpha': 0.08225126742226593, 'reg_lambda': 1.8757649604610278}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:39,561] Trial 315 finished with value: 0.10958119590408255 and parameters: {'min_abs_corr': 0.011830298649737447, 'max_pair_corr': 0.9841232367403419, 'n_estimators': 899, 'learning_rate': 0.01018586727800121, 'max_depth': 16, 'min_child_weight': 0.1290811960834516, 'subsample': 0.6253318415937091, 'colsample_bytree': 0.4409304706991605, 'gamma': 4.3646300602299055, 'reg_alpha': 0.00791935182839662, 'reg_lambda': 1.7104688626828648}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:41,566] Trial 316 finished with value: 0.05629630080127562 and parameters: {'min_abs_corr': 0.012932253912907858, 'max_pair_corr': 0.9897596506549265, 'n_estimators': 855, 'learning_rate': 0.011489257982460633, 'max_depth': 17, 'min_child_weight': 0.1585754208417007, 'subsample': 0.5951253577978062, 'colsample_bytree': 0.40257845701490286, 'gamma': 0.19740059008175526, 'reg_alpha': 0.24658724875815363, 'reg_lambda': 1.6210078151717444}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:44,398] Trial 317 finished with value: 0.04749392082426543 and parameters: {'min_abs_corr': 0.00852032020897071, 'max_pair_corr': 0.9867747081954069, 'n_estimators': 919, 'learning_rate': 0.012713257130760615, 'max_depth': 17, 'min_child_weight': 0.2099624658450891, 'subsample': 0.6174606377313452, 'colsample_bytree': 0.48130173632357737, 'gamma': 0.08413074936821341, 'reg_alpha': 0.17135886023183144, 'reg_lambda': 2.4095134919799754}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:40:58,690] Trial 318 finished with value: 0.03306107997967695 and parameters: {'min_abs_corr': 0.014384522468008396, 'max_pair_corr': 0.9840356419354039, 'n_estimators': 831, 'learning_rate': 0.011148406718478106, 'max_depth': 18, 'min_child_weight': 0.26670827462816926, 'subsample': 0.6296874536191133, 'colsample_bytree': 0.5027623596969164, 'gamma': 6.491386989404026e-05, 'reg_alpha': 0.27766794216910246, 'reg_lambda': 1.4932755924150631}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:00,730] Trial 319 finished with value: 0.07832216931033387 and parameters: {'min_abs_corr': 0.015583315813516173, 'max_pair_corr': 0.9844952728218173, 'n_estimators': 833, 'learning_rate': 0.008767014852271585, 'max_depth': 17, 'min_child_weight': 0.2747734425083514, 'subsample': 0.6321093440304273, 'colsample_bytree': 0.5112703361572878, 'gamma': 0.2683006510457081, 'reg_alpha': 3.2300708626566426, 'reg_lambda': 1.5314056937694152}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:07,984] Trial 320 finished with value: 0.03408009513682122 and parameters: {'min_abs_corr': 0.014072205924815217, 'max_pair_corr': 0.9818000274447166, 'n_estimators': 807, 'learning_rate': 0.011210860963437886, 'max_depth': 18, 'min_child_weight': 0.23276599245586596, 'subsample': 0.6484795586880543, 'colsample_bytree': 0.49255588324459243, 'gamma': 0.001728043657742893, 'reg_alpha': 0.28020559749877066, 'reg_lambda': 1.6695346396876858}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:09,356] Trial 321 finished with value: 0.08667496141072102 and parameters: {'min_abs_corr': 0.012762810875466749, 'max_pair_corr': 0.9829479975793141, 'n_estimators': 582, 'learning_rate': 0.010106024806265872, 'max_depth': 17, 'min_child_weight': 0.3102274968257866, 'subsample': 0.6055621971870546, 'colsample_bytree': 0.5066992905649113, 'gamma': 1.02213328129162, 'reg_alpha': 0.217158961317762, 'reg_lambda': 1.4828510300791016}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:11,745] Trial 322 finished with value: 0.051455397061059116 and parameters: {'min_abs_corr': 0.010654514841140108, 'max_pair_corr': 0.9851708019510275, 'n_estimators': 957, 'learning_rate': 0.01368825495805119, 'max_depth': 15, 'min_child_weight': 0.19887875709246713, 'subsample': 0.6393575547286264, 'colsample_bytree': 0.4948788415060275, 'gamma': 0.1485636442212274, 'reg_alpha': 0.09504606321655017, 'reg_lambda': 1.8125954471962065}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:13,930] Trial 323 finished with value: 0.04999669397217637 and parameters: {'min_abs_corr': 0.005174871994097023, 'max_pair_corr': 0.9792341471664746, 'n_estimators': 743, 'learning_rate': 0.012153715359860696, 'max_depth': 18, 'min_child_weight': 0.13123830758453586, 'subsample': 0.6272036926709698, 'colsample_bytree': 0.4791212074183322, 'gamma': 0.09442955404931226, 'reg_alpha': 0.39449660489961846, 'reg_lambda': 2.1299191536591335}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:16,424] Trial 324 finished with value: 0.054537949793185526 and parameters: {'min_abs_corr': 0.01474984979944559, 'max_pair_corr': 0.9809041421177136, 'n_estimators': 869, 'learning_rate': 0.007730979058323458, 'max_depth': 17, 'min_child_weight': 0.32088663448572263, 'subsample': 0.6150438782149013, 'colsample_bytree': 0.4996345853841231, 'gamma': 0.18513886611107394, 'reg_alpha': 0.08844810829568212, 'reg_lambda': 1.9004655600573583}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:18,822] Trial 325 finished with value: 0.058739881502919755 and parameters: {'min_abs_corr': 0.017405603948411168, 'max_pair_corr': 0.9872800290773608, 'n_estimators': 998, 'learning_rate': 0.009548938016343786, 'max_depth': 16, 'min_child_weight': 0.2508256190256082, 'subsample': 0.6445754598732466, 'colsample_bytree': 0.5142764144435453, 'gamma': 0.27536129724937997, 'reg_alpha': 0.005342027756391116, 'reg_lambda': 1.652849615635536}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:25,898] Trial 326 finished with value: 0.034236993482849656 and parameters: {'min_abs_corr': 0.019815630348292014, 'max_pair_corr': 0.9830054552878178, 'n_estimators': 788, 'learning_rate': 0.0117421116044097, 'max_depth': 17, 'min_child_weight': 0.17706848841355277, 'subsample': 0.6298288426530398, 'colsample_bytree': 0.5220982091004674, 'gamma': 0.0018184343921945922, 'reg_alpha': 0.2836832236266119, 'reg_lambda': 1.368456427174013}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:33,201] Trial 327 finished with value: 0.033391556389552116 and parameters: {'min_abs_corr': 0.016484880726708305, 'max_pair_corr': 0.9797738052247204, 'n_estimators': 890, 'learning_rate': 0.013483987980520872, 'max_depth': 18, 'min_child_weight': 0.3725007876750835, 'subsample': 0.5882656566329068, 'colsample_bytree': 0.5245771790832576, 'gamma': 0.0014243876525000365, 'reg_alpha': 0.18554715928582494, 'reg_lambda': 2.02964901219568}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:35,492] Trial 328 finished with value: 0.051301906894238324 and parameters: {'min_abs_corr': 0.01650525577579581, 'max_pair_corr': 0.9813110396412985, 'n_estimators': 846, 'learning_rate': 0.013889229699667075, 'max_depth': 18, 'min_child_weight': 0.24163226927424794, 'subsample': 0.5964120644356844, 'colsample_bytree': 0.49157312990886404, 'gamma': 0.10144041803656155, 'reg_alpha': 0.47241541320333813, 'reg_lambda': 1.9832603747493798}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:37,559] Trial 329 finished with value: 0.06880975557853941 and parameters: {'min_abs_corr': 0.012318380658068099, 'max_pair_corr': 0.9840905494660936, 'n_estimators': 895, 'learning_rate': 0.013050001327921668, 'max_depth': 18, 'min_child_weight': 0.39457708574415784, 'subsample': 0.5880268455711861, 'colsample_bytree': 0.5146627150817588, 'gamma': 0.4137560300922241, 'reg_alpha': 0.5710434669397451, 'reg_lambda': 2.0850256973411216}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:39,821] Trial 330 finished with value: 0.056107743515227716 and parameters: {'min_abs_corr': 0.014893099573156154, 'max_pair_corr': 0.9795078030325944, 'n_estimators': 928, 'learning_rate': 0.011899580575554868, 'max_depth': 18, 'min_child_weight': 0.3854076510283545, 'subsample': 0.5715452729615832, 'colsample_bytree': 0.42131240566066613, 'gamma': 0.18284273818459962, 'reg_alpha': 0.32667930608998275, 'reg_lambda': 1.8435486004326929}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:42,341] Trial 331 finished with value: 0.04825394065389443 and parameters: {'min_abs_corr': 0.017943953678381617, 'max_pair_corr': 0.9862654831688055, 'n_estimators': 885, 'learning_rate': 0.010503439347755075, 'max_depth': 16, 'min_child_weight': 0.15091449382499345, 'subsample': 0.6064297945595665, 'colsample_bytree': 0.5226506314369728, 'gamma': 0.09325035284056331, 'reg_alpha': 0.18688657491487676, 'reg_lambda': 2.012126192342203}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:44,661] Trial 332 finished with value: 0.04958251674617418 and parameters: {'min_abs_corr': 0.01142517908900537, 'max_pair_corr': 0.9805432664437307, 'n_estimators': 942, 'learning_rate': 0.015609714547773558, 'max_depth': 17, 'min_child_weight': 0.3086826181874656, 'subsample': 0.5849833161470659, 'colsample_bytree': 0.5066213421958423, 'gamma': 0.09697171331024673, 'reg_alpha': 0.2655727182559879, 'reg_lambda': 1.932004351687973}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:46,785] Trial 333 finished with value: 0.05715956826876575 and parameters: {'min_abs_corr': 0.019247007664175114, 'max_pair_corr': 0.9834792685222211, 'n_estimators': 819, 'learning_rate': 0.013853755960780569, 'max_depth': 18, 'min_child_weight': 0.20300100513433897, 'subsample': 0.8297903434438838, 'colsample_bytree': 0.5224227808961114, 'gamma': 0.253130737005299, 'reg_alpha': 0.17781697817009506, 'reg_lambda': 1.7977296829387384}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:49,151] Trial 334 finished with value: 0.056924075598762204 and parameters: {'min_abs_corr': 0.0159398114581609, 'max_pair_corr': 0.9819777567508411, 'n_estimators': 913, 'learning_rate': 0.009202786543669237, 'max_depth': 17, 'min_child_weight': 0.12338244243017285, 'subsample': 0.5332235242587237, 'colsample_bytree': 0.46143198587644735, 'gamma': 0.17312468977948256, 'reg_alpha': 0.38895876664829304, 'reg_lambda': 2.1664425912440017}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:50,590] Trial 335 finished with value: 0.10958157868776461 and parameters: {'min_abs_corr': 0.021028903213609135, 'max_pair_corr': 0.9850501627749941, 'n_estimators': 864, 'learning_rate': 0.011957107824699447, 'max_depth': 16, 'min_child_weight': 0.3510738797478833, 'subsample': 0.6125093459953466, 'colsample_bytree': 0.4624968924526256, 'gamma': 3.177793092700077, 'reg_alpha': 0.1619981478502985, 'reg_lambda': 2.0647403367861843}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:52,820] Trial 336 finished with value: 0.04870154253367308 and parameters: {'min_abs_corr': 0.01828957968624445, 'max_pair_corr': 0.9776863847965218, 'n_estimators': 752, 'learning_rate': 0.010745141788707537, 'max_depth': 17, 'min_child_weight': 0.16052033066610577, 'subsample': 0.6025115470994367, 'colsample_bytree': 0.5301322820802996, 'gamma': 0.08772412257344789, 'reg_alpha': 0.2885425980092793, 'reg_lambda': 1.5578232980130167}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:41:57,643] Trial 337 finished with value: 0.03409916245415636 and parameters: {'min_abs_corr': 0.014217673813447176, 'max_pair_corr': 0.9800525646979037, 'n_estimators': 843, 'learning_rate': 0.014813389581138278, 'max_depth': 18, 'min_child_weight': 0.4708398929037101, 'subsample': 0.6197876007358684, 'colsample_bytree': 0.49942306174765094, 'gamma': 0.0036963429880184973, 'reg_alpha': 0.10089582147364384, 'reg_lambda': 2.2088783126293445}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:03,326] Trial 338 finished with value: 0.03465338643334365 and parameters: {'min_abs_corr': 0.022120157817101863, 'max_pair_corr': 0.982720581925211, 'n_estimators': 890, 'learning_rate': 0.012595021536640967, 'max_depth': 17, 'min_child_weight': 15.577639560124844, 'subsample': 0.6379383150517675, 'colsample_bytree': 0.5554359307327398, 'gamma': 0.0012269356067115792, 'reg_alpha': 0.21538318781186772, 'reg_lambda': 1.7080963259446025}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:05,009] Trial 339 finished with value: 0.10682401373602968 and parameters: {'min_abs_corr': 0.020362332272365013, 'max_pair_corr': 0.9877802444075117, 'n_estimators': 803, 'learning_rate': 0.01922856226969728, 'max_depth': 17, 'min_child_weight': 0.221485628961454, 'subsample': 0.6552022949976246, 'colsample_bytree': 0.5279267771974026, 'gamma': 2.4621291497707873, 'reg_alpha': 0.339882926089619, 'reg_lambda': 1.929687483886778}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:07,470] Trial 340 finished with value: 0.06064174987061144 and parameters: {'min_abs_corr': 0.016222524180007334, 'max_pair_corr': 0.9794961482150045, 'n_estimators': 977, 'learning_rate': 0.008180675571862696, 'max_depth': 18, 'min_child_weight': 0.2584097379570328, 'subsample': 0.8106322233072715, 'colsample_bytree': 0.48545382893219485, 'gamma': 0.3300297683408227, 'reg_alpha': 0.09736577530402243, 'reg_lambda': 2.0842200907923183}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:15,942] Trial 341 finished with value: 0.03366556937858375 and parameters: {'min_abs_corr': 0.02372918287078756, 'max_pair_corr': 0.9848991372010224, 'n_estimators': 698, 'learning_rate': 0.01106666048416988, 'max_depth': 18, 'min_child_weight': 0.13443898509334679, 'subsample': 0.615224791108338, 'colsample_bytree': 0.7581467655122727, 'gamma': 0.0023959153235805063, 'reg_alpha': 0.17677833538391263, 'reg_lambda': 1.8234097766038733}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:17,874] Trial 342 finished with value: 0.05299021998658796 and parameters: {'min_abs_corr': 0.017839462835306893, 'max_pair_corr': 0.9815175546187942, 'n_estimators': 921, 'learning_rate': 0.02279067981054192, 'max_depth': 16, 'min_child_weight': 0.1811964447594794, 'subsample': 0.5884010306982538, 'colsample_bytree': 0.5393041985904841, 'gamma': 0.17823005366013953, 'reg_alpha': 0.00041013225088866456, 'reg_lambda': 2.0274699531502693}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:20,018] Trial 343 finished with value: 0.05016761626364841 and parameters: {'min_abs_corr': 0.021634034057448535, 'max_pair_corr': 0.9774027205667057, 'n_estimators': 945, 'learning_rate': 0.013765352359299935, 'max_depth': 17, 'min_child_weight': 0.11453011901870087, 'subsample': 0.5123877075139429, 'colsample_bytree': 0.5576989786020459, 'gamma': 0.10178377589074299, 'reg_alpha': 0.24971680636683796, 'reg_lambda': 1.6735283235920277}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:21,510] Trial 344 finished with value: 0.09994325899699326 and parameters: {'min_abs_corr': 0.01983092759606237, 'max_pair_corr': 0.9789087210837204, 'n_estimators': 863, 'learning_rate': 0.009965155744177293, 'max_depth': 18, 'min_child_weight': 0.28868677586365626, 'subsample': 0.6360174613900434, 'colsample_bytree': 0.5098514715962555, 'gamma': 1.7243063087334332, 'reg_alpha': 0.4470178341671396, 'reg_lambda': 2.2341013927092894}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:23,533] Trial 345 finished with value: 0.05351082952219124 and parameters: {'min_abs_corr': 0.02365455924919287, 'max_pair_corr': 0.9818375767456424, 'n_estimators': 898, 'learning_rate': 0.01699997900850335, 'max_depth': 17, 'min_child_weight': 0.16166435912298746, 'subsample': 0.644801787529002, 'colsample_bytree': 0.5650830379368066, 'gamma': 0.17782005083772706, 'reg_alpha': 0.11751962394220551, 'reg_lambda': 1.9354406272066498}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:25,584] Trial 346 finished with value: 0.05830611321987613 and parameters: {'min_abs_corr': 0.014385561670410857, 'max_pair_corr': 0.9831117350909989, 'n_estimators': 876, 'learning_rate': 0.015947420428158676, 'max_depth': 17, 'min_child_weight': 0.011493187840015741, 'subsample': 0.6218787365792574, 'colsample_bytree': 0.532627708072099, 'gamma': 0.09592097401186593, 'reg_alpha': 1.666229910563467, 'reg_lambda': 1.7719579316540948}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:27,639] Trial 347 finished with value: 0.05856278438915694 and parameters: {'min_abs_corr': 0.02215393896846649, 'max_pair_corr': 0.9766807117709062, 'n_estimators': 824, 'learning_rate': 0.008695054754397444, 'max_depth': 15, 'min_child_weight': 0.18099895956527443, 'subsample': 0.6007957645773235, 'colsample_bytree': 0.5472713766742593, 'gamma': 0.219526916256735, 'reg_alpha': 0.3440031329457081, 'reg_lambda': 2.1506371049489204}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:30,032] Trial 348 finished with value: 0.047314486490233 and parameters: {'min_abs_corr': 0.01695043228843989, 'max_pair_corr': 0.9857202373467413, 'n_estimators': 631, 'learning_rate': 0.012713828585104201, 'max_depth': 16, 'min_child_weight': 0.12938955812309502, 'subsample': 0.5648361031161254, 'colsample_bytree': 0.5665135143870527, 'gamma': 0.08307509295596825, 'reg_alpha': 0.09153108583109884, 'reg_lambda': 2.3951426991299427}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:32,314] Trial 349 finished with value: 0.060869383679945446 and parameters: {'min_abs_corr': 0.009762229141342539, 'max_pair_corr': 0.9841789348923073, 'n_estimators': 956, 'learning_rate': 0.011504904917345165, 'max_depth': 18, 'min_child_weight': 0.21347995800645994, 'subsample': 0.6099183993840308, 'colsample_bytree': 0.5430291319522775, 'gamma': 0.2908272354285389, 'reg_alpha': 0.2233863725790016, 'reg_lambda': 1.6070177885588466}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:39,030] Trial 350 finished with value: 0.03512623935732342 and parameters: {'min_abs_corr': 0.044428530849005506, 'max_pair_corr': 0.9802160369519956, 'n_estimators': 848, 'learning_rate': 0.006499298151492351, 'max_depth': 17, 'min_child_weight': 0.35735474814874785, 'subsample': 0.6694722947427603, 'colsample_bytree': 0.4720642084202695, 'gamma': 0.008777303621863262, 'reg_alpha': 0.0037005805181329066, 'reg_lambda': 1.911372294346466}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:40,771] Trial 351 finished with value: 0.10958167848959754 and parameters: {'min_abs_corr': 0.02463106346556569, 'max_pair_corr': 0.9784562909883786, 'n_estimators': 914, 'learning_rate': 0.014369799378298825, 'max_depth': 18, 'min_child_weight': 0.2698692305904206, 'subsample': 0.6300260340062631, 'colsample_bytree': 0.5522236283753851, 'gamma': 3.7023355410482583, 'reg_alpha': 0.1618995162573222, 'reg_lambda': 2.3059953457939995}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:43,178] Trial 352 finished with value: 0.05383536678470289 and parameters: {'min_abs_corr': 0.01845073361433318, 'max_pair_corr': 0.9811069754829445, 'n_estimators': 898, 'learning_rate': 0.010148134926724348, 'max_depth': 16, 'min_child_weight': 0.1325913682243637, 'subsample': 0.5811093762463775, 'colsample_bytree': 0.5202038454973649, 'gamma': 0.15292933541601123, 'reg_alpha': 0.3080462276211663, 'reg_lambda': 1.4739453211323799}. Best is trial 252 with value: 0.03172415209124509.
[I 2025-08-01 09:42:49,289] Trial 353 finished with value: 0.03278286209536989 and parameters: {'min_abs_corr': 0.02583625174164113, 'max_pair_corr': 0.9760721680088985, 'n_estimators': 827, 'learning_rate': 0.013158778100140591, 'max_depth': 17, 'min_child_weight': 0.4354438380688871, 'subsample': 0.6473263013928435, 'colsample_bytree': 0.5313109774998328, 'gamma': 0.0021577616198081954, 'reg_alpha': 0.09084169260212598, 'reg_lambda': 2.0325964778378274}. Best is trial 252 with value: 0.03172415209124509.
